TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-24 15:05:49.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-19E7
2024-10-24 15:05:50.455,0.5384154826008861,-0.4157482139696038,-0.3758464052538458,0.5736413756409914,0.4665615313222135,-0.05628398037818118,-0.2265837283900575,0.3800894515982514,0.9041897728812534,0.2229668360703367,0.2893659147265899,0.8518590496686795,0.7307492601877135,0.7110758873147843,0.4805571038092659,0.7974624353594366,0.5967730082704903,0.6649841957135666,0.154547513895746,0.4788144606861682,798.6080586080586,810.2930402930403,803.040293040293,801.8315018315019,832.4542124542124,-0.256226,-0.028259,0.983765,5.166473,-3.222504,-4.179535,1,1,1,1,1,40.000000
2024-10-24 15:05:51.447,-0.08335324389889898,-0.2701303665694156,-0.1784533460464562,0.1038432455747769,0.2811958127879032,0.1622594752935365,-0.3208414656753097,0.2597271730397166,0.6623231653182943,0.3189133065429229,0.2096732330938609,0.3726024628610739,0.7824330394874761,0.6435334315390523,0.5255719512051001,0.8409732977987521,0.5849545801157836,0.6568394097331196,0.4624394013058242,0.5353287285569154,783.6996336996338,777.6556776556777,834.0659340659341,809.0842490842491,755.0915750915751,-0.230957,-0.041260,0.988159,-7.454376,-1.360779,8.830109,1,1,1,1,1,40.000000
2024-10-24 15:05:51.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-24 15:05:52.448,0.0693589270146905,0.6657230556945071,0.137343403967856,0.2859483619008897,0.3948451552254563,0.1738542609529264,-0.1983816980715894,0.5423877916977894,0.2616222868487789,0.5819272533300314,0.3416547772144665,0.1377533973040266,0.7463673097500269,0.6312359482497636,0.4898978140349192,0.7907976204558252,0.6183280081406642,0.308355080987328,0.4915359236896955,0.5342675370878573,796.5934065934066,806.2637362637363,799.0109890109891,785.7142857142858,805.8608058608058,-0.231506,-0.108948,0.982422,3.566437,-13.316193,0.059814,1,1,1,1,1,40.000000
2024-10-24 15:05:53.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-24 15:05:53.458,0.0693589270146905,0.5759707644865817,0.4564401207466844,0.2859483619008897,0.3948451552254563,-0.002583140789238362,0.03382364872981281,0.5423877916977894,0.2616222868487789,0.3948026282437125,0.3736435653846759,0.1377533973040266,0.7463673097500269,0.4465231774280166,0.4744924887584203,0.7907976204558252,0.6183280081406642,0.1591579995475201,0.1703148995319158,0.5342675370878573,805.8608058608058,805.4578754578755,804.2490842490843,801.4285714285714,817.5457875457876,-0.224670,-0.101135,0.990417,5.876770,-7.574005,-1.457977,1,1,1,1,1,40.000000
2024-10-24 15:05:54.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-24 15:05:54.448,0.0693589270146905,0.4433665048750067,0.6385418466964821,0.2859483619008897,0.3948451552254563,0.03159503571892365,0.1235307994125359,0.5423877916977894,0.2616222868487789,0.199095785780717,0.03229581875428818,0.1377533973040266,0.7463673097500269,0.4029989658772865,0.4144106408953529,0.7907976204558252,0.6183280081406642,0.1294653344909511,0.02619346326582779,0.5342675370878573,811.0989010989011,792.1611721611722,793.3699633699634,817.948717948718,900.1465201465202,-0.202942,-0.100708,0.989258,4.059906,-5.375824,-4.545898,1,2,1,1,2,40.000000
2024-10-24 15:05:54.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-24 15:05:55.448,0.0693589270146905,0.002598116836926066,0.6385418466964821,0.2859483619008897,0.3948451552254563,-0.250055988631035,0.1235307994125359,0.5423877916977894,0.2616222868487789,0.00714833166569266,0.03229581875428818,0.1377533973040266,0.7463673097500269,0.4163763850458697,0.4144106408953529,0.7907976204558252,0.6183280081406642,0.2384568935075421,0.02619346326582779,0.5342675370878573,799.8168498168499,794.981684981685,798.2051282051282,794.981684981685,587.0695970695971,-0.199280,-0.082642,0.997498,6.220703,-7.476807,-1.300964,1,2,1,1,2,40.000000
2024-10-24 15:05:56.448,0.9388150125627627,-0.06530856218495502,-0.2740039300494859,0.8455704375245083,1.046320399143628,-0.1418630130289771,-0.1136997721063666,0.8274618275806739,0.8266757260815455,0.3753727390542105,0.1010980710263889,0.5876999218776969,0.7595228313266099,0.524623680910883,0.4864083391810852,0.8718201276562374,0.2806072908689821,0.2227493035163809,0.05693482212471263,0.7715512599140013,790.952380952381,802.2344322344322,801.8315018315019,796.1904761904763,757.1062271062272,-0.230469,-0.001648,0.997559,6.960907,-3.140259,-0.897217,1,1,1,1,1,40.000000
2024-10-24 15:05:57.448,0.6735664759568475,0.08673995979326889,-0.1650127951160661,0.6234896977039974,0.7668192490620561,0.07912340976078315,-0.1237683296283584,0.5452501251164007,0.9329252341161762,0.4437938897733246,0.2407768320198682,0.6602583855558537,0.6520104396123397,0.7388415131713658,0.6146383654705287,0.7895668545245341,0.4086392404512065,0.420829585266055,0.3953964259671531,0.7202164332538152,789.3406593406594,795.3846153846154,798.2051282051282,801.025641025641,1002.893772893773,-0.182007,-0.020264,0.996216,5.166473,-8.134766,-4.583282,1,1,1,1,1,40.000000
2024-10-24 15:05:58.454,0.6121701090046323,-0.2685344870128741,0.3903663734695549,0.5427047832608149,0.4485716498932152,-0.09902057498859998,0.2080769124417057,0.3937355983381509,0.9151037605944093,0.3700573960480107,0.5811370504058119,0.6266995304622232,0.6318443807886225,0.7450435400514897,0.6097697133788456,0.7076926250688125,0.4496249730307547,0.5258475043528493,0.4773014561928985,0.6753789914690672,798.2051282051282,795.3846153846154,801.4285714285714,809.0842490842491,698.2783882783883,-0.165100,-0.009277,1.001282,3.992615,-6.773987,-4.755249,1,1,1,1,1,40.000000
