TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-25 13:15:16.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-19E7
2024-10-25 13:15:17.555,0.4087668871418608,-0.4504054034164971,-0.6103173842645023,0.2181028977396976,0.1654953355692665,-0.4775368805410409,-0.685613446670899,0.4750252773031465,0.5274197519342152,-0.01261960783035214,0.2516573505972843,0.5229634009628508,0.5961574247727212,0.392819752589734,0.5883124837254814,0.5893105683395917,0.3767063650517665,0.4835556693686128,0.6886708103346564,0.6320719432374927,834.8717948717949,782.4908424908425,805.4578754578755,828.4249084249085,1000.07326007326,-0.208496,0.004456,0.996460,5.435638,-6.721649,-5.368347,1,1,1,1,1,35.000000
2024-10-25 13:15:17.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-25 13:15:18.554,0.4365946895068174,0.1452467636123398,0.6928329031765877,0.1964417572525831,0.1097947175181478,-0.3823811672164562,0.3520235299038581,0.6336762677196898,0.5098069900120753,-0.1467285725057082,0.4404902318202605,0.4188624188706512,0.6274808346921458,0.3829283913576071,0.8337139474389864,0.5543228313672747,0.495668317352936,0.4260556979116367,0.6373124541694372,0.6900791325942521,793.3699633699634,814.7252747252747,801.8315018315019,783.6996336996338,754.6886446886447,-0.218628,-0.011536,0.994629,5.585175,-7.753448,-2.205658,1,1,1,1,1,35.000000
2024-10-25 13:15:19.596,0.2063802929357376,-0.02089429851022929,0.2669841498322964,0.6396788517890517,0.3594705582157182,0.08759504634282715,0.109385093969898,0.555072443778199,0.4405830005506736,0.2608533787498221,0.4686434665919766,0.4848938474196595,0.5717068981397612,0.5558484802387421,0.558823632652891,0.4955895109253958,0.1540942995408264,0.4706979232720093,0.4721676465614499,0.2023368181236902,792.5641025641025,810.6959706959707,794.5787545787546,784.1025641025641,866.3003663003664,-0.198792,-0.038879,0.985107,3.865509,1.831818,-3.671112,1,1,1,1,1,35.000000
2024-10-25 13:15:20.555,0.2066026069975158,-0.2689236026093672,-0.1468504016103694,0.5480298022243242,0.226677723828873,-0.2607233729568518,-0.3030056189343102,0.4311125062052835,0.5699958133471241,0.1520210455352476,0.3508606391271337,0.6939844884587835,0.4162541771744426,0.4811552343181527,0.4071292608122876,0.4690465235151977,0.0332885902903263,0.2214868992543585,0.1776309552406607,-0.002282132750659774,802.6373626373627,801.8315018315019,811.5018315018315,801.025641025641,838.4981684981685,-0.257141,-0.037354,0.976318,1.712189,2.310333,-23.993073,1,1,1,1,1,35.000000
2024-10-25 13:15:21.557,0.4637791361508013,-0.3445742273912262,0.03213511594520364,0.6758075716448306,0.458443635974545,-0.2892991342670662,-0.3138400983477569,0.6319296872290743,0.5451237734568957,0.2060366906190723,0.1881032803057751,0.7041340816729692,0.3990447848641798,0.3812440462302779,0.5805133850345864,0.3848227833329834,0.0151475846647521,0.02371786258104467,0.1243985676347472,0.1292604073353084,806.2637362637363,799.0109890109891,805.8608058608058,796.5934065934066,810.2930402930403,-0.225037,-0.032837,0.981445,3.970184,-6.295471,-1.667328,1,1,1,1,1,35.000000
2024-10-25 13:15:22.555,0.7121942087866235,-0.3086063509972154,-0.02695620721399689,0.7334571046355535,0.5816321423254972,-0.173112389811013,-0.354825038585638,0.727880418550618,0.7179275607597203,0.1659727460401005,0.2602465213416512,1.013439864522885,0.5591210915462874,0.3809315820043336,0.6862283571664464,0.5926445401334496,0.02533056188883047,0.09448483733010324,0.2583310163476912,0.3678660257135638,797.8021978021978,796.5934065934066,796.1904761904763,788.5347985347986,846.1538461538462,-0.242737,-0.003784,0.981018,4.530945,-7.484283,-8.807678,1,1,1,1,1,35.000000
2024-10-25 13:15:23.645,0.2785581491139649,-0.4100615410345478,-0.1932888192106614,0.1500877887095438,0.4130428163247224,-0.4636017305363211,-0.5403672487251819,0.4350770298548053,0.7629421446993054,-0.01984190191716377,0.1801039676649189,1.024250316434627,0.4487090114567077,0.3257081861682628,0.5694318082525398,0.5649508667113363,-0.07420777517510899,0.08596316664988941,0.2510202929785968,0.1035708146477485,789.7435897435897,787.7289377289378,788.9377289377289,778.8644688644689,909.0109890109891,-0.247070,-0.004822,0.986389,4.179535,-6.841278,1.196289,1,1,1,1,1,35.000000
2024-10-25 13:15:24.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-25 13:15:24.658,-0.07929463347809726,0.5789975716292458,0.5874960947178431,-0.1226882427560763,-0.0678118893377712,0.4338039646669339,0.4672217916197809,0.1402502108021154,0.5347255071082352,0.2690616519492642,0.589678608670434,0.3190902749265963,0.326758402048063,0.3491354380301289,0.5468560317391987,0.2973525133523039,-0.1252293954625451,0.1763079255177071,0.2119221212833777,-0.02748672333413241,783.6996336996338,791.3553113553114,803.4432234432235,781.6849816849817,1020.21978021978,-0.204712,-0.013794,0.990662,5.024414,-4.187012,-4.807587,1,1,1,1,1,35.000000
2024-10-25 13:15:25.660,0.3328021450980301,0.5789395755758283,0.5897335724297258,0.3266649997534031,0.2722917805110954,0.4291573439129043,0.4792038395081374,0.1475011381354137,0.199581536182769,0.3316265094647334,0.589678608670434,0.4150055895005358,0.187058292054032,0.426795542884434,0.3533035830167924,0.3465903006314114,0.1758097663509205,0.2390092644296393,0.2134117121969565,0.1500418826996582,792.1611721611722,798.2051282051282,799.0109890109891,788.9377289377289,726.4835164835165,-0.221619,0.003784,0.989197,3.745880,-6.243134,-11.155396,1,1,1,1,1,35.000000
2024-10-25 13:15:26.656,0.1276703144165639,-0.2060402537008189,-0.3187239579153815,0.1707837880466333,0.2811463535179928,-0.2979963149493948,-0.1793331071145969,0.1150668890265135,0.3477213630295235,0.1320951576901983,0.1863567287844756,0.4410972782968243,0.23105083999421,0.4218274961185458,0.2992413987731343,0.3327714937999601,0.119256908303938,0.2528855334027483,0.1035409422139109,0.1229934813336278,796.996336996337,797.8021978021978,788.9377289377289,792.1611721611722,797.8021978021978,-0.255676,0.004517,0.983826,3.880463,-5.884247,1.443024,1,1,1,1,1,35.000000
