TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-15 11:43:26.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-19E7
2024-10-15 11:43:26.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:26.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:27.123,0.7450115185517081,0.13457343921748,0.08433562680369203,0.6458439130424622,0.6196190217599482,-0.04696698282267332,-0.181971592092094,0.5917039901338287,1.356022846902347,0.3457783791290222,0.3255501092345352,1.104409402642907,0.7814519849439541,0.0598309587823992,0.08919303544866865,0.7095587775431415,0.5219425403910521,0.07375763952484977,-0.1497281572259789,0.6186865107551354,996.0439560439561,796.996336996337,797.8021978021978,905.3846153846154,675.7142857142858,-0.105103,0.034973,1.014404,4.867401,-6.273041,-5.278625,1,1,1,1,1,30.000000
2024-10-15 11:43:27.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-15 11:43:28.123,0.8438625096437181,0.388833338138845,0.2687566778539465,0.8909522050602593,0.73675742557627,0.1792711368094829,0.4363492548745446,0.7613800323498781,1.562124048092736,0.5036276202049258,0.7433049613325085,1.251565942049952,0.9231161880343199,0.2421639920681354,-0.0009160740580269162,0.8132538448551441,0.5382184227987807,0.01191145401179136,-0.1566571291495829,0.5698764518741001,1284.139194139194,798.2051282051282,624.5421245421246,1055.677655677656,1001.684981684982,-0.103699,0.036255,1.010376,5.353394,-8.314209,-4.710388,1,1,1,1,1,30.000000
2024-10-15 11:43:28.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:29.123,0.8453789827531712,1.102456654411631,0.4225183425196019,0.9097027736155909,0.7924830801019519,1.070565157259802,0.7217095896182982,0.8721461862032976,1.455377615152847,1.080073378548008,0.694686910070163,1.012927851189663,0.9871011173547851,0.4104091244822428,-0.1953259179232673,0.9100435051495523,0.4797150101228571,0.07120443011730171,-0.1657969566707308,0.5240965004370945,1105.238095238095,794.1758241758242,772.4175824175825,940.0366300366301,904.981684981685,-0.103088,0.034363,1.009705,4.560852,-7.058105,-5.031891,1,1,1,1,1,30.000000
2024-10-15 11:43:30.123,0.06736206756308238,0.8289544868223808,0.4225183425196019,-0.2741278328964495,0.03463216387461203,0.6652846957787732,0.7217095896182982,-0.091287319040061,0.4071100967286908,0.9450343014099181,0.694686910070163,0.493184443652868,0.5281896848323107,0.1112204820120131,-0.1953259179232673,0.515409437364724,0.2926250557212826,-0.233174208583935,-0.1657969566707308,0.3093524315426751,931.978021978022,805.8608058608058,778.0586080586081,864.6886446886447,832.4542124542124,-0.105042,0.035950,1.016052,5.734711,-7.574005,-4.396362,1,1,1,1,1,30.000000
2024-10-15 11:43:30.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:30.980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:31.123,0.204391275759178,0.8016238269388077,0.7553500422847802,-0.1676804540054092,-0.03933015499978637,0.2037885200866554,0.2325812083103977,-0.06869936201876525,0.683021363899371,0.3750296452270654,0.2508390931006044,0.5554781403924395,0.5757613320555456,-0.04813228634706031,0.06964757617783357,0.4263059216464778,0.2909317710975367,-0.1042271698097442,-0.1910816051277741,0.3749353130450085,1051.245421245421,808.2783882783883,807.4725274725275,892.0879120879121,827.2161172161173,-0.159363,0.026978,1.003967,4.403839,-6.362762,-3.730927,1,1,1,1,1,30.000000
2024-10-15 11:43:32.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:32.123,0.2939265250395264,1.083301592465714,0.8571874080265109,-0.03193481787983336,-0.2396994314732383,0.4689614218309283,0.3943160792119633,-0.1086939821397578,0.6671521639122814,0.50957405308191,0.4907387124037538,0.5467523821690329,0.6119668749738831,-0.007639257819370178,0.1729903268780286,0.3305639660312788,0.2437002768279143,-0.03534690732533443,-0.07541878040518259,0.4386611361389053,727.2893772893773,788.9377289377289,807.4725274725275,788.1318681318681,888.0586080586081,-0.113281,0.040710,1.020569,2.953339,-12.015228,-3.618774,1,1,1,1,1,30.000000
2024-10-15 11:43:32.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:33.123,0.2939265250395264,0.9106351197399899,0.8510771251269567,-0.03193481787983336,-0.2396994314732383,0.5670768081374085,0.433713786736577,-0.1086939821397578,0.6671521639122814,0.6523998469472038,0.6825945607498259,0.5467523821690329,0.6119668749738831,0.1217485576463798,0.1855487388908485,0.3305639660312788,0.2437002768279143,-0.1249126653882112,-0.03826947896085084,0.4386611361389053,990.8058608058608,790.1465201465202,846.5567765567765,862.6739926739926,726.4835164835165,0.009521,0.023560,0.982483,-0.231781,1.704712,-4.927216,1,1,1,1,1,30.000000
2024-10-15 11:43:33.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:33.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:34.123,0.2939265250395264,0.7995014258785114,1.048315554395183,-0.03193481787983336,-0.2396994314732383,0.6000326464376671,0.5792914769197404,-0.1086939821397578,0.6671521639122814,0.6184230280329129,0.6825945607498259,0.5467523821690329,0.6119668749738831,0.1886386383642116,0.1395173469008197,0.3305639660312788,0.2437002768279143,-0.2001364332131721,-0.03318978776570377,0.4386611361389053,1086.300366300366,796.5934065934066,814.7252747252747,906.996336996337,803.8461538461539,-0.010803,0.062561,1.000488,1.772003,-12.987213,-1.211243,1,2,1,1,2,30.000000
2024-10-15 11:43:34.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-15 11:43:35.122,0.2939265250395264,0.7551019269521002,0.3410968110236527,-0.03193481787983336,-0.2396994314732383,0.1859263120284496,0.08784969908169581,-0.1086939821397578,0.6671521639122814,0.3085262215859365,-0.06909037073902094,0.5467523821690329,0.6119668749738831,-0.003085348328868739,-0.1488365272737606,0.3305639660312788,0.2437002768279143,-0.2160285621604393,-0.4039619520036178,0.4386611361389053,772.014652014652,780.4761904761905,768.3882783882784,780.0732600732601,903.3699633699634,0.103027,0.040466,1.015015,3.715973,-7.940369,-5.114136,1,2,1,1,2,30.000000
2024-10-15 11:43:36.123,0.2322804476573766,0.04216181598135722,0.8947088920149563,0.2325952411651783,0.2856569957014034,-0.1109965996458904,0.01170396407624239,0.2956166534987524,0.9678260799215247,0.4018687298193337,0.3591783249942689,0.8239773487415323,0.8193263342884877,-0.1595518976339072,0.05796197485092616,0.7972655917086369,0.5485161245968662,-0.2009900884970695,-0.5247352192888469,0.6039462127087197,970.2564102564103,796.5934065934066,799.4139194139194,866.3003663003664,794.981684981685,0.117493,0.040466,1.008728,4.583282,-7.708588,-4.777679,1,1,1,1,1,30.000000
